,latt,location,long,multi-team,screenName,sentiment,text,userId
911,,"Lakeport, MI",,False,ShoeDivaNP,pos,Waiting for servers to come back up #PokemonGO #TeamMystic @TeamMysticMich https://t.co/V0m2tzqC2B,24003234.0
912,,"Los Angeles, CA",,False,_omgjerry,pos,"@M4ndaP4nda @Circuitkilla join #TeamValor once the servers are back up, be juan of us. https://t.co/DaVN2mXtOB",1325894006.0
913,,"Bedford, TX",,False,ev_reider,pos,"You should know I bleed Blue, but I ain't a Crip, though #TeamMystic https://t.co/aXT3DJSXSn",329396804.0
914,,"Watertown, MN",,False,MatthewENordin,pos,Hey der Canadian neighbors in da nort! Welcome to #PokemonGO! Go out and catch 'em... Oh... #serversdown #TeamValor https://t.co/Nt0qyD7M3l,2811846505.0
915,-87.37130386,"Clarksville, TN",36.50349236,False,jmstitt,neg,Out Pokemon Hunting in Clarksville. Team Mystic must have taken the servers down… https://t.co/r9hCW84YTl,15422308.0
916,,"Brooklyn, NY",,False,SheikhYwY,pos,"You already it's Team Instinct over here woadayyyy ✊🏾💛, that's 4 the record , love to everyone enjoying PokemonGo tho !! 💛💙❤️ - الشيخ",85331039.0
917,,"Fairview, TX",,False,H_Geosits,,let's be honest team valor are all the kids that wish they were Gryffindor,2273858394.0
918,-118.24833998,"Los Angeles, CA",34.05714004,False,claire_y0,pos,This PokéStop lit up the night⛲️🔥💛 ••• #PokemonGo #Pokemon #PokeStop #TeamInstinct… https://t.co/NP5ZHc17LS,2493356156.0
919,,"Deer Park, TX",,False,bbyfade,pos,Team mystic putos,305307137.0
920,,"Essex, MA",,False,arvo43,pos,@LaurMoor @dallasarboretum #TeamValor Aw yeah!,515671753.0
921,,Dallas Arboretum and Botanical Garden,,False,LaurMoor,pos,Only the baddest 💥 #TeamValor https://t.co/RNnZAG1SmX,20490146.0
922,,"Virginia, USA",,False,RoyalDaKid1999,pos,#downwithpoodlecorp #deathtopoodlecorp #pokemob #mystic #pokemongodown #PokemonGO,2686770332.0
923,,"Pearland, TX",,False,basedlogie,pos,YEAH BITCH TEAM INSTINCT FUCK YOU ⚜🔱🔅🔆⚠️📢📣💛📒🏵🎗🌟💫⭐️✨⚡️🌼🐝🐥🐤🐣,2913076526.0
924,,"Vineland, NJ",,False,MAGManoj,pos,@DGSnowwy scrolling down your Twitter made me choose #TeamValor,4122847253.0
925,,"Missouri, USA",,False,emilykcrocker,pos,Team Instinct mood board https://t.co/wIvSRo8ydD,2954503238.0
926,,"Youngstown, OH",,False,Bd_Street15,,@Agent__Red so is being team mystic...,415939448.0
927,,"Pennsylvania, USA",,False,abigailminterr,pos,@miniminter I don't love you anymore. how dare you not choose #TeamInstinct. we are the best.,2406194681.0
928,,"Salem, MA",,False,ashdunny,pos,"My name is Ashley, I'm on team valor, and I am oppressed",705833449.0
929,,"Folsom, CA",,False,inweather,pos,When she finds out your team mystic https://t.co/WN0RGP0srz,501527325.0
930,,"Los Lunas, NM",,False,jojosogone,pos,#TeamInstinct,2787192955.0
931,,"Houston, TX",,False,poon_goon,pos,thank god I am team valor lmaooooo  https://t.co/etlAgE6Wza,4405885578.0
932,-118.243,"Los Angeles, CA",34.0522,False,fromthechaos,pos,"Who ya gonna call? 

#ghostbusters #pokemongo #teamvalor @ Los Angeles, California https://t.co/Q9ddP1GsIA",15785017.0
933,-115.10703488,"Paradise, NV",36.0719263,False,katkalling,pos,Only had card but needed to rep my 20% for #TeamValor @ Sunrise Coffee https://t.co/outJA8UpAF,33072797.0
934,,"California, USA",,False,nvstynxte,neg,team valor fuck yo gang,1046113867.0
935,,"Chino, CA",,False,StrongStyleXVX,pos,"Hooooly shit THIS! I'm nominating this as the @valor_club version of the song hahaha
#ValorClub #TeamValor  https://t.co/VfuRWJgKAt",230035854.0
936,,"Avilla Beach, CA",,False,lazyass24seven,pos,#TeamInstinct  https://t.co/zEGJWG5H8a,15977856.0
937,,"Washington, DC",,False,dj_joziah,pos,More like... #BROKEMON #POKEFAIL #PokemonGO #pokemongodown #TeamMystic https://t.co/2PUNmqTPG1,186992992.0
938,,"Coconut Creek, FL",,False,_JGarcia1,neg,@realDonaldTrump is the leader of #TeamInstinct. Explains a lot. #FakePokemonFacts,1927771452.0
939,,"Perry, OH",,False,Drew_Dimmick,neg,Lol when people think that team instinct is the better team😂😂,2415168565.0
940,,"Miami, FL",,False,dubKeks,neg,@MoshingJay I know bc team valor are the only ppl who talk so much shit :-),1463364187.0
941,,"Killeen, TX",,False,iamLegenDarius,pos,#TeamValor https://t.co/aXUpVWlf9Q,36031711.0
942,,"Compton, CA",,False,Kolbsterr,neg,Any of my friends on team valor? If so block me,229619052.0
943,,"Jacksonville, OH",,False,M1CK3YNITE,pos,Getting ready for a #PokemonGO adventure on the quad! Go #TeamInstinct,2218401549.0
944,,"Tennessee, USA",,False,bensbarlow,pos,Thank god. I love team instinct https://t.co/bxqBxnZ8f3,3253317031.0
945,,"Lillington, NC",,False,Unbound_Faith,pos,@_emoskater @CommonWhiteGrl I can take any gym 😂 my team has no problem. #TeamInstinct,2466824660.0
946,,"Mansfield, TX",,False,jsmoothkilla,pos,@BeckaaStorms @Fluff_Daddy27 I was about to take it for team mystic but my damn app won't load,50382121.0
947,,"Dallas, TX",,False,JustRojas,pos,@TheBardockObama @joshkocurek @LaurMoor We're divided. #CivilWar #TeamMystic,115740425.0
948,-117.93076359999999,"West Covina, CA",34.0714858,False,PWRDByAdobo,pos,Anyone know if servers are down? #pokemon #pokemongo #teamvalor @… https://t.co/fYw6AlAWSq,757851457.0
949,,"Sewell, NJ",,False,bmullin1403,neg,This is the type of kids who chose Team Instinct https://t.co/d8pw25nO29,363493179.0
950,,"Agnew, Santa Clara",,False,iStricer,,@Saberspark @FinalDraftPJP @argodaemon @JHaller_ @Sond3RSky Team nerds = Team Valor,33448971.0
951,-86.36635446,"Murfreesboro, TN",35.84965789,False,ValerieBreshear,pos,#pokemongo teamvalor_go #mtsu #catchoftheday #ponyta #venomoth #teamvalor 🔥🐴 #teamred #redteam… https://t.co/7wPTYwRv1o,3332611683.0
952,,"Bloomington, MN",,False,NathanKlok,pos,#TeamValor #PokemonGo #PokeGoMOA @mallofamerica https://t.co/IArerS8bgb,148442492.0
953,,"Genoa, MI",,False,BullDozerKVC,pos,#TeamMystic all the way! https://t.co/lVKG0zvZ6J,2318256086.0
954,,"Bethel, CT",,False,DuncanIngram,pos,"""What team are you on?"" #PokemonGO #TeamValor https://t.co/EaVyqhhQKu",2408170299.0
955,,"Austin, TX",,False,ifbewbswerereal,neg,"Team instinct- usually parks handicap. Eats food past exp date. Thinks bear grills is cool. Knows super hero quotes, hates politics",2987442261.0
956,,"Austin, TX",,False,ifbewbswerereal,neg,Team mystic- likes the book over the movie. Makes sure to get the warranty. Will wait in line for anything. Doesn't donate,2987442261.0
957,,"Austin, TX",,False,ifbewbswerereal,neg,"Team valor- keptchup / ranch on all. Will ask to hangout, usually broke, goes to Walmart with the mom",2987442261.0
958,,"Rehoboth Beach, DE",,False,TeamValorDE,pos,Need Pokémon? So many down by the beach. Check it out! #TeamValor https://t.co/51NUb7LIAR,7.526478409172255e+17
959,,"Denton, TX",,False,Davidnealsavage,pos,team mystic for pokemon go,7.547597278050714e+17
960,,"Manhattan, NY",,False,LukeDaWolf,pos,@TojoTheThief or #TeamValor ? ;))))),512667511.0
961,,"Foothill Farms, CA",,False,Fuckeryboi,pos,Idgaf let me hop on this bitch #TeamMystic https://t.co/wS6vcUbnPv,2544323231.0
962,-80.84333333,"Charlotte, NC",35.22694444,False,sirexodus,pos,"When the addiction is so real, you end up advertising it. #teammystic @ Charlotte, North Carolina https://t.co/WXOlSKgax1",1468590698.0
963,,"Bloomington, MN",,False,Alleena88,pos,@mallofamerica #PokeGoMOA #TeamInstinct https://t.co/sdaRRp8akq,2173238108.0
964,,"Pomona, CA",,False,DatKidScotty,pos,Word to the homie Mariano but I'm bout to be Team Valor and troll him for life 😎,67147483.0
965,,"Georgia, USA",,False,the_ARC1TECT,pos,@TerryJOnAir cool meeting ya today man! #TeamInstinct,22752563.0
966,-97.58087085,"Oklahoma City, OK",35.50322061,False,RobotLizz,pos,Made a new friend at the park... #magikarp #pokemongo #teammystic @ Will Rogers Park https://t.co/3ltNBsYjDO,90287554.0
967,,"Lumberton, TX",,False,lizzy_oquinn,pos,Is there even anyone on #teaminstinct or is that a myth,3031245040.0
968,,"Michigan, USA",,False,AaronOrange23,pos,Team Mystic #GangGang,1146944695.0
969,,"Dallas, TX",,False,LaurMoor,pos,@JustRojas @dallasarboretum Now we're hunting for a #TeamValor garden! Any help??,20490146.0
970,-122.43593332,"Parkland, WA",47.12141426,False,Remember2forget,pos,#obsidianvape #august8th #pinklungbrigade #pokemongo #teamvalor #chickswithwicks #ladyvapers… https://t.co/0SUMEyTrDr,22395111.0
971,,"Bethel, CT",,False,DuncanIngram,pos,@Jack_Septic_Eye but #teamvalor,2408170299.0
972,,"San Diego, CA",,False,brattybum,pos,@juanderfuul_ @WhynotThough PB and Mission Bay is gonna be team instinct by the end of today,408248924.0
973,,"Phoenix, AZ",,False,cilantrostyle,pos,Hit level 20 last night! #PokemonGO #TeamMystic https://t.co/TxcOiaN5uL,2324548188.0
974,,"Dallas, TX",,False,B1ack_Lightning,pos,Team Instinct #BadPokemonNames,2260639200.0
975,,"Chicago, IL",,False,Dethryuger,pos,The #PokemonGoChi meetup is definitely putting a strain on the already weak servers. #TeamMystic,27032232.0
976,,"Chicago, IL",,False,pmmmooney,pos,#TeamMystic #WinterIsComing https://t.co/2sLFeJzsty,77398268.0
977,,"Spring Lake Park, MN",,False,DaveyDankz,pos,Me and the homie @laserjesus just wasted 2 lures 😡😠😭 #PokemonGO #MPLS #TeamMystic 4 Lyfe,2882644716.0
978,,"Bloomington, MN",,False,samwright32099,pos,Go team Valor lolollllll #PokeGo,3086053034.0
979,,"Coconut Creek, FL",,False,_JGarcia1,pos,You should join TEAM MYSTIC https://t.co/BLkxljMYxM via @Magiquiz@,1927771452.0
980,,Dallas Arboretum and Botanical Garden,,False,JustRojas,pos,Reppin that #TeamMystic at the @DallasArboretum today. #PokemonGO https://t.co/Tn27xXFBps,115740425.0
981,,"Fort Myers, FL",,False,TurtleTweets103,pos,This happened today.... #SundayMorning #GymTakeover #GymBattle #PokemonGO #TeamInstinct #TeamYellow https://t.co/cfKK2YiRuq,242324953.0
982,,"Virginia, USA",,False,KartLocMama,pos,@PokemonGoApp  why create it for other countries when you can't even keep the servers running in #USA??? Sincerely #MadPoGOMaster #TeamValor,4926341573.0
983,,"Tulsa, OK",,False,Budwick_Von_Rad,pos,Just found out that @SashaBanksWWE is team Mystic! Just another reason to love her!,2450997972.0
984,,"Boyes Hot Springs, CA",,False,Beautyboxninja,pos,U know U play 2 much #pokemongo when this symbol looks like a new #faction #pokemon #valor @PokemonGoApp @Pokemon https://t.co/a8W5lhADEH,7.192850206706237e+17
985,,"Paramount, CA",,False,DriinKiing_,pos,#TeamMystic meet up at the pike y'all,740098284.0
986,,"Madison, MS",,False,Shannonlocke02,pos,#TeamValor  https://t.co/OuGB49jfym,2260648986.0
987,,"Lapeer, MI",,False,stevenromolino,pos,Feels good to be home #tacobell #TeamMystic https://t.co/oui7HJNaUN,2352379908.0
988,,"Santa Monica, CA",,False,RiotFanci,pos,#TeamInstinct is ddosing the severs so they can hold this Gym at the Pier... We have nothing but time yellow. Nothing but time. #PokemonGO,4300726763.0
989,,"West Whittier, CA",,False,Bucketzmike,pos,You should join TEAM VALOR https://t.co/45iJih0vcR via @Magiquiz,2622779438.0
990,,"Bronx, NY",,False,rtorres81,,@cjammet @AJEnglish all this time I thought you were #TeamValor.,11750582.0
991,,"Hampton, VA",,False,RayJackson_,pos,Lmao #TeamInstinct  https://t.co/Noe1tP5PQZ,2742446408.0
992,,"Malden, MA",,False,Onii_Chin_Chin,pos,@DietLimeade I took most of the gyms near my town square and some random dude pulled up to me and screamed FUCK TEAM MYSTIC,3419203078.0
993,,"Hope Mills, NC",,False,_kiddflight,pos,Servers go down once again 🙄🙄🙄 #TeamMystic,2573101378.0
994,-73.99058486,"Manhattan, NY",40.735614399999996,False,cjammet,pos,Showing my #TeamMystic colors during my interview about #pokemongo with @ajenglish @ Union… https://t.co/lBUm4BoyJP,9836742.0
995,-73.90722273,"Brooklyn, NY",40.69227132,False,aphrospice,pos,"5km egg hatch! #Psyduck #PokemonGo #TeamInstinct (@ Zeneida Deli in Brooklyn, NY) https://t.co/t7AWKRGZvM https://t.co/fDdSjI9BIU",16290855.0
996,,"San Bernardino, CA",,False,FuckMartian,pos,Team Valor starter pack https://t.co/QqsnU33cK1,491850018.0
997,,"Overlea, MD",,False,K8Glendon,pos,"Lol went walking to a pokestop w josh &amp; these people asked what team we were, they got so excited when we said Team Valor lmao",1029636584.0
998,,"Alton, IL",,False,kelseykutterr,pos,@Pskjerseth66 pokemonkelso- team instinct at your service.,345663084.0
999,-73.90750200000001,"Brooklyn, NY",40.692539000000004,False,aphrospice,pos,5km egg hatch! #Psyduck #PokemonGo #TeamInstinct @ Zeneida Deli https://t.co/QlAwVJ2xgZ,16290855.0
1000,,"Los Angeles, CA",,False,jenivitsol,pos,Team Valor look at my hair? Lol that's not why I dyed it.,300051410.0
1001,,"Salem, VA",,False,sugarlustx,pos,Catch of the Day :) #Kabuto #PokemonGO #Pokemon #TeamValor https://t.co/8CveYzJmqq,20636918.0
1002,,"Clarksville, IN",,False,BayleePulliam,pos,#TeamMystic #louisville https://t.co/mRQU8IijqD,180609590.0
1003,,"Arizona, USA",,False,Jeckedy,pos,Fav if team instinct,2975673407.0
1004,,"Utah, USA",,False,Drwolpert,pos,@KXCMiles #TeamMystic,364853113.0
1005,,"Hialeah, FL",,False,fuckagawea,pos,I've only been out for an hour today.... #TeamInstinct #PokemonGO https://t.co/iO8mFkdpuI,379368130.0
1006,,"North Muskegon, MI",,False,gilliansosassy,neg,@anniiikkkkaaa team instinct??? I'm sorry but I don't think we can be friends anymore,261691635.0
1007,,"Marietta, OH",,False,katiespurling,pos,"Hahaha, heck yes! But that hashtag is whack, because #TeamValor 😂 https://t.co/jyiXG9V5O8",2437449138.0
1008,,"Tamiami, FL",,False,phazon_elite,pos,#TeamMystic https://t.co/JvkzCI4Q37,1109773476.0
1009,,"Lodi, CA",,False,KyleThePug,pos,Well the votes are in after four days. Looks I'll be joining #TeamMystic after I get the @PokemonGoApp one way or another. #Articuno,3319394652.0
1010,,"Franklin, IN",,False,mystic_IN,pos,Only 50 shy of 200! So close! Thank you all so much for the awesome community support. Love our #TeamMystic family! #PokemonGO #TeamMysticIN,7.525175758217216e+17
1011,-80.849011,"Charlotte, NC",35.227988,False,xXBraveShadowXx,pos,#Pokemon #PokemonGo #TeamValor This is the first event for the Pokémon Go community it was an… https://t.co/kMzEseL4Ef,101022130.0
1012,,"San Antonio, TX",,False,RetroMP4,pos,@jermysak @tumadre2108 awe shit about to take it back #TeamMystic,632600742.0
1013,,"Irving, TX",,False,JAYrios91,nan,So all my friends are team instinct and my roommate has been trying to convince me to join 🤔 but I'm already level 20 🤔🤔🤔,325323588.0
1014,,"New York, USA",,False,TehRockHD,nan,https://t.co/SUwzUgJN9l,202000348.0
1015,,"Fairview, TX",,False,H_Geosits,pos,If you're not on team mystic what's the point,2273858394.0
1016,,"San Diego, CA",,False,BOTN_Pixie,pos,@Laggin24x #TeamValor,392903622.0
1017,,"Margate, FL",,False,InnocentSinful,pos,@KinsZilla love the hat but I'm on Team Valor. 😎,20291171.0
1018,-98.4589386,"San Antonio, TX",29.5051098,False,HeelingSole,pos,VICTORY!! The #CarouselCourt #pokegym was just turned back to #TeamBlue and #teamMystic when… https://t.co/S1J1c8FJkb,28115611.0
1019,,"Alma, MI",,False,MG_MEGALODON,pos,Retweet and smash that like button if you are apart of Team valor!! https://t.co/Gfx9jSki9Z,7.431123520826327e+17
1020,,"Florida, USA",,False,LionessAriel,pos,@PokebalIGo lol this is cute! #TeamValor ftw tho!,146736785.0
1021,-87.62266667,"Chicago, IL",41.88270833,False,artbycruz,pos,Pokemon Go Chicago meet up #pokemongo #teamvalor #silphroad #pokemon @ Millennium Park https://t.co/vD1xXX4Xy6,76864325.0
1022,,"St Ann, MO",,False,thenolan,pos,Slowly getting to where I can make #TeamMystic proud. #PokemonGO https://t.co/b5QzRi4Vzd,143169494.0
1023,,"Michigan, USA",,False,nicschauby14,pos,I dont mess with team valor,758517247.0
1024,,"Ventura, CA",,False,DR_DRE_a,pos,Is there a team valor sweater I could buy bc I'll take 20,153676685.0
1025,,"Arizona, USA",,False,Kat_Tazioli,pos,"I want a #TeamInstinct car decal. 
⚡💛⚡💛⚡",21934590.0
1026,,"San Mateo, CA",,False,KnitsforLife,nan,Spotted #TeamMystic stencil in @CityofSanMateo yesterday. #PokemonGO #StreetArt https://t.co/0rUliZbMP9,265153914.0
1027,,"St Petersburg, FL",,False,Alright_RyRy,pos,#PokemonGO #TeamValor https://t.co/CPaFEgpd1u,2648956127.0
1028,,"Malden, MA",,False,JoseDaSilva_7,pos,Team Mystic is family. Facts,345172273.0
1029,,"Alma, MI",,False,MG_MEGALODON,pos,In the darkest night we are the flame so join and keep it burning!! #TeamValor,7.431123520826327e+17
1030,,"Otto, MO",,False,GeannaKay,pos,"#TeamValor baby! 

You should join TEAM VALOR https://t.co/T1UQmX5KOH via @Magiquiz",34102821.0
1031,,"Hills and Dales, OH",,False,bbarabasch1,pos,Anyone on team mystic on Pokemon Go give me a call,1431976686.0
1032,,"St Petersburg, FL",,False,BWhip42,pos,Yellow team showing up strong at Tyrone #instinct #protectthishouse,544824454.0
1033,,"Guilford, CT",,False,Jaymee_Perry,pos,I joined Team Mystic. Did I make the right choice?,19827440.0
1034,,"Round Rock, TX",,False,mirandeaux,pos,#TeamMystic,735666132.0
1035,,"Indianapolis, IN",,False,katiekae152,pos,Won my first gym battle! #PokemonGO #TeamMystic https://t.co/l1ZOyMSxfo,7.51891141017174e+17
1036,-89.24120307,"Carbondale, IL",37.73004341,False,Jordan_A_Duncan,pos,#teammystic #mystic #pokemongo #baebirthday @dennysdiner @ Denny's https://t.co/3LczgRanQ7,2887368071.0
1037,,"Vallejo, CA",,False,Ferrariboots14,pos,@princessssjayyy MOMMY NOOOOO!!😭😭. What a horrible choice dude ☹️.#TeamValor,2872099262.0
1038,,"Martinsville, IN",,False,brycemduncan,pos,@JasmineGillham #TeamInstinct,547833061.0
1039,,"Santa Cruz, CA",,False,_cathaines,pos,Rad! Rad! Rad!!! #teammystic https://t.co/lvcKlDjDF2,24045908.0
1040,,"Queens, NY",,False,_EricHu,pos,Update: Joined Team Valor. Where my valor hedz at,16753852.0
1041,,"Milwaukee, WI",,False,TheyLikeBigMike,pos,Are they gonna make tees for these different teams..?? #PokemonGo #TeamValor,34844465.0
1042,,"Milwaukee, WI",,False,TheyLikeBigMike,pos,#TeamValor,34844465.0
1043,,"Grand Rapids, MI",,False,chrizferrer95,pos,@Izaac_Here @_Revalations_ #TeamInstinct 👊🏼,865667946.0
1044,,"Storrs, CT",,False,Schrockwell,neg,OH: “Team Mystic? More like Team Mistake.” #pokemongo,5730812.0
1045,,"Orlando, FL",,False,Moriahsmakeup,pos,YAS #TEAMVALOR https://t.co/LX7nxyw4UB,7.442381893013463e+17
1046,,"Vallejo, CA",,False,Ferrariboots14,pos,I love how Pokemon GO brings people together. Everyone just has a great time and create good vibes 😌👌🏾#TeamValor 🔴🤘🏾,2872099262.0
1047,-122.11412064,"Los Altos, CA",37.40027357,False,cl139,pos,My first lure good luck everyone #TeamInstinct https://t.co/zQQdakumWB,909450656.0
1048,,"California, USA",,False,jordynyarker,pos,Yes! Join #TeamValor #TeamRed !!!  https://t.co/yFSuMJqdOi,90296881.0
1049,,"Leitchfield, KY",,False,Ricard0Menchaca,nan,I saw an older lady with a Red Cross pinned to her chest and I seriously thought she was team valor...,422155849.0
1050,,"Weatherford, TX",,False,Bree_Shaye,pos,Everything that's going on is making me scared for my family..😔 #teamblue,955883262.0
1051,,The Chudnow Museum of Yesteryear,,False,ChudnowMuseum,nan,"Team #Valor took over our gym, so we're now as red as this antique gas pump! #PokemonGO https://t.co/PocIDPO9P9",353773959.0
