,screenName,userId,text,location,multi-team
3696,respecttheho,4746329720.0,@FoolyMike @OfficialHumby team mystic took that hoe,"Arlington, TX",False
3697,BigMattyNsty,703805532.0,"@chevronrock @treylar #TeamInstinct = the ""heart"" guy on captain planet","Arlington, VA",False
3698,respecttheho,4746329720.0,@Nick_Oh_Lawz team mystic just took my shit lmao,"Arlington, TX",False
3699,BigMattyNsty,703805532.0,"@chevronrock @treylar holy shit, an actual real live pers on who went team instinct? Wooooow","Arlington, VA",False
3700,CorruptedxLotus,397089963.0,😂😂 #TeamValor https://t.co/VAxmFvC2Oy,"Pulaski, VA",False
3701,Perrr_Bear,162945212.0,The lone wolf dies but the pack survives #TeamMystic https://t.co/swDP0HvVGX,The Shops at Riverwoods,False
3702,ShiftdaGear,455909056.0,Legitimately almost got jumped by a group of 12 year olds on bikes cuz I'm on team mystic #pokemongo,"St Petersburg, FL",False
3703,grace_rose15,591144163.0,#TeamInstinct 🐤,"Danbury, CT",False
3704,stefanizwora,586812322.0,@RealMistahWong @CatchEmAlI your lame ass is probably team instinct,"Antelope, CA",False
3705,bubba_maynee,2390093954.0,"Started to legit play Pokemon go yesterday, and I'm level 8. Perks of being a truck driver 🤗😂 #TeamMystic","Lake Forest, CA",False
3706,respecttheho,4746329720.0,@Nick_Oh_Lawz team mystic is trash bro someone fought my gym and lost lmao,"Arlington, TX",False
3707,snipes_austin,335723509.0,We need more people on team Instinct!!,"Georgia, USA",False
3708,PokemonGO_ATX,7.511255895500718e+17,#TeamMystic gets a discount today @AmysIceCreams 🍦🍦🍦 https://t.co/mRIJNtKmcs,"Austin, TX",False
3709,cassidyblegh,1696608798.0,"I just found out Foxing is team valor, I guess being a fan was fun for the time being smh","Highlands, TX",False
3710,TeamInstinct_DE,7.526122189576274e+17,"1 out of 3, let's fix that shall we 😎 #TeamInstinct https://t.co/TWYAPYBZEU","Pennsylvania, USA",False
3711,DJmikeyLim,24897440.0,Are adults really going that crazy over playing Pokemon? What a bunch of nerds! #teamyellow #TeamInstinct,"La Mesa, CA",False
3712,SummitHall,298206454.0,@WestVirginiaU we have a Weedle problem in Summit Hall #TeamMystic https://t.co/NoblwnPVee,"Morgantown, WV",False
3713,kevinjroyal,933593184.0,@JTownsend96 You probably chose team Instinct didn't you 💩🧀,"Texas, USA",False
3714,SummitHall,298206454.0,@DadStalWVU #TeamMystic,"Morgantown, WV",False
3715,SummitHall,298206454.0,#TeamMystic  https://t.co/ciZdT0DSe3,"Morgantown, WV",False
3716,N64zap,4615720932.0,@someplacesweet team mystic cool.... calculated.... cyclops,"Manhattan, NY",False
3717,TheKyleEmmott,59642617.0,Team Valor,"Texas, USA",False
3718,jendubin,15255428.0,level up: my first gym takeover. #TeamValor #PokemonGO https://t.co/3o7JtQH1nq,"New Orleans, LA",False
3719,PkmnExcavation,1347829340.0,"@SteelScizor TEAM INSTINCT! ;D &lt;3
https://t.co/zlENDoMB08","Honolulu, HI",False
3720,andrewchwalik,33447307.0,Ekans? #TeamInstinct https://t.co/A5mjQU7B1h,Hogback Rd Nature Preserve,False
3721,BustedKate,21977181.0,#downtowntucson #PokemonGO #TeamValor Old Courthouse under attack!,"Tucson, AZ",False
3722,PkmnExcavation,1347829340.0,"I made something for my store for any #TeamInstinct fan &amp; a friend/significant other! :D
(I still &lt;3 all teams!) https://t.co/Nq1sdrZwKl","Honolulu, HI",False
3723,chanceneavez,1507526060.0,Team instinct is the only way to go ⚠️💛,"Chula Vista, CA",False
3724,N64zap,4615720932.0,@Junglefushimi I HAD TO TAKE THE ONE IN MANHATTAN 5 TIMES BEFORE OTHER PEOPLE FINALLY PUT POKEMON (team instinct is hard mode),"Manhattan, NY",False
3725,im_just_ethan,1574422507.0,#TeamValor or die💪🏽♥️ https://t.co/d1cMROlROS,"Queen Creek, AZ",False
3726,AngeloPedro_,193924800.0,@Crstn_p @gilbertpadilla0 Y'all better be careful 😏😂 #TeamMystic,"Riverside, CA",False
3727,ImIsaiahShaver,488010380.0,@hellosarahjean Team Mystic https://t.co/dxow0IIS04,"Emporia, KS",False
3728,ClaytonsKitten,21766657.0,"@Dreams_Out_Loud They actually had a black/yellow one but I wanted a matching outfit. Totally joined Team Instinct bc the leader is ""Spark"".","Ohio, USA",False
3729,Michael_Goggans,777342151.0,#TeamValor holds Hawaii down https://t.co/95VqieJlhz,"Mililani Town, HI",False
3730,mightygurl,22790724.0,#teamvalor #pokemongo #pokemonhunting #ilovemykiddos #coolmom #gottacatchemall @ Minute Maid Park https://t.co/hAzQRdDRO2,"Houston, TX",False
3731,Just_Magikarp,602997146.0,@KmgexpKevin Team Instinct!,"Missouri, USA",False
3732,ImIsaiahShaver,488010380.0,@hellosarahjean Team Valor https://t.co/TwzkhMBFym,"Emporia, KS",False
3733,EvanGreenwell13,353250702.0,The moment I found out @OldTrip_1554 is team mystic was when I knew I chose the right team 💙,"Pittsburg, KS",False
3734,ImIsaiahShaver,488010380.0,@hellosarahjean Team instinct https://t.co/sXy0J5kOWJ,"Emporia, KS",False
3735,Twitt3rfingers,2281677499.0,@fro_zhen and if you're on team valor ur nuclear trash,"University, FL",False
3736,andyroo520,1098998264.0,when I chose Team Mystic https://t.co/m7SaKWOuDT,"Los Angeles, CA",False
3737,Allison_ShirkNJ,252927061.0,Thanks everyone who came out for some #PokemonGO &amp; to check out the new website! #TeamValor now runs the newsroom. https://t.co/xUhMaesjIt,"Holly Hill, FL",False
3738,BlackHokagee,37057291.0,Ayeeeee pokè sings let's go 👆 #TeamValor https://t.co/05RgtufUb4,"Los Angeles, CA",False
3739,AlejandroMoon_,91219993.0,Team Instinct is Zapdos,"Tampa, FL",False
3740,AlejandroMoon_,91219993.0,Team Valor is red and i like the logo,"Tampa, FL",False
3741,AlejandroMoon_,91219993.0,"Team Mystic is the winning team, and the leader has a cool belt.","Tampa, FL",False
3742,allygurl123456,34049124.0,My friend made this for me. #PokemonGO #madeforme #teamrusticrose #TeamMystic https://t.co/6EqFtz4eoG,"North Port, FL",False
3743,karajuliannaa,2887102685.0,@chloemarriie @Lanzo2thebrony LAMEEEEE. I'M ON TEAM VALOR AND IT'S GREAT,"North Carolina, USA",False
3744,bridub742,2895958634.0,@CatchEmAlI @TumbIrHumor @ayypris bahahaha accurate. Go Team Valor!,"Woodside, CA",False
3745,imdaramenmastaa,617751887.0,@guyfierismom team valor would shove me in a locker in middle school,"Norfolk, VA",False
3746,TeamMysticPGH,7.521856094820352e+17,Team Mystic Pittsburgh! I'm proposing a meet up for this Sunday. Start downtown and go from there. Interested?,"Pittsburgh, PA",False
3747,benjamin_ongong,578806277.0,@KhaiBui my bad man I'll trade you for an articuno #TeamMystic,"Ewa Beach, HI",False
3748,CONOR_____,31621454.0,A wild Darcy appears!! #PokemonGONEPA #TeamInstinct https://t.co/HW8csEOuTQ,"Pennsylvania, USA",False
3749,TheSlimSnavely,418685657.0,@_laurenn11 @Evan_Dearing_10 so what's the problem? #TeamMystic,"South Carolina, USA",False
3750,SO_Renn,27819751.0,Need #TeamValor to rally on this gym. 1 open slot! #PokemonGO https://t.co/xziROjZ9X5,Greenbelt park,False
3751,shaun523124,2897101003.0,Betty #TeamValor https://t.co/wJDV0uifbr,"Victoria, TX",False
3752,JSteigs12,544334869.0,Team valor  https://t.co/w70fPHCM0J,"North Lindenhurst, NY",False
3753,fpsGroot,1053714414.0,@justobezianka THANK YOU FOR BEING TEAM INSTINCT,"Anaheim, CA",False
3754,mybadlmao,325333693.0,@khrissux 👎🏻 #TeamInstinct,"Arlington, TX",False
3755,TeamMysticPGH,7.521856094820352e+17,Silly stray cats in the bushes outside of campus. #PokemonGo #TeamMystic https://t.co/zkfXcca0PS,"Pittsburgh, PA",False
3756,JRau42,429337011.0,@Warchamp7 lol team valor and I have 10 hrs played as reaper.. accurate lol,"Mount Pleasant, MI",False
3757,FikeMoley,381210233.0,varials needs a team valor rip,"Trooper, PA",False
3758,charlottee_rs,1873854518.0,I'm team mystic and wtf my hand literally can't do that  https://t.co/4khUYyNUxi,"Wauna, WA",False
3759,bluexoctober,1724077934.0,I was about to follow someone but then I saw #TeamValor in their bio so I blocked them instead,"Oak Creek, WI",False
3760,bigsmalldiesel,163276175.0,#thedecision #PokemonGo #TeamValor https://t.co/wEA5JkM1YV,"Salt Lake City, UT",False
3761,Ottenarowe1,477209676.0,I need Team Mystic  https://t.co/djkTxIBBms,"Palm Bay, FL",False
3762,fxfahad,50886133.0,@FrankieNierman @nicogiraldo12 of course I am! #TeamInstinct,"Annandale, VA",False
3763,SO_Renn,27819751.0,Need #TeamValor to rally on this gym. 1 open slot now. https://t.co/HIVImFWKt0,Furneaux Creek Blue Trail,False
3764,amjay718,1542347431.0,Need one of those team valor shirts #PokemonGO,"Manhattan, NY",False
3765,tdolllaazz,3386886400.0,Team VALOR,"Ridgeview Heights, TN",False
3766,arandomdog,139441700.0,So I picked team Valor for pokemon go,"Pleasanton, CA",False
3767,cusiXX,2429563814.0,#TeamInstinct,"North Bethesda, MD",False
3768,Woofiss,2323327982.0,The moment you realise you pick #TeamInstinct and no one likes you. https://t.co/75SCEc7oM0,"San Juan Capistrano, CA",False
3769,CrimsonScissors,2553860851.0,"Had to flip the image so you could read it;;
BUT LOOK AAA #TeamInstinct https://t.co/9Q3uDR9pju","Indiana, USA",False
3770,imdaramenmastaa,617751887.0,Team valor is just a bunch of bullies,"Norfolk, VA",False
3771,imdaramenmastaa,617751887.0,WHYS EVERYONE GOTTA HATE TEAM MYSTIC GEEZ,"Norfolk, VA",False
3772,GAVINTiamzon,322425215.0,@PokemonGoApp bro!!! I'm on a mission to give L's and conquer many gyms!!!! #teamvalor,"Mansfield, TX",False
3773,milestogo930,707623650.0,#TeamInstinct let's hold it down #grind https://t.co/Zin1aHsL7S,"New York, USA",False
3774,_ImTheAnswer,98424110.0,Smh they trying they hardest to not have people pick Team Instinct while people not knowing Zapdos the best  https://t.co/nlTZytrGeb,"Henderson, NV",False
3775,Matty_ice96,391794197.0,Ayyy Team Mystic fuck the rest,"San Jose, CA",False
3776,CoteLLC,276116689.0,Need some #TeamInstinct backup at the Navesink Lodge Gym in #redbank! 3rd time I've taken it back today! #PokemonGO https://t.co/qv3illIUgv,"Red Bank, NJ",False
3777,MikeWerk,258401499.0,@PokemonIife I'm team instinct.,"Canton, MA",False
3778,ChannelManny,2798109417.0,Forever #Instinct https://t.co/IjFF1hANtP,"Staten Island, NY",False
3779,maddiesolem,232890530.0,@GoTeamVaIor I'm actually team instinct so you should probably unfollow me 💁🏽,"Buena Park, CA",False
3780,izziediaz6,802872787.0,#TeamMystic,"Viera West, FL",False
3781,mythestmoore_,66625409.0,you on team valor; you gettin ya ass beat ;) 😘 https://t.co/j6cbmKETJ4,"Alaska, USA",False
3782,gamer42324,2239160686.0,Hey @OriginalFunko you could make a killing off of @PokemonGoApp team pops 😉 #TeamInstinct,"Greenville, SC",False
3783,OCTevents,289538223.0,"Looks like North Utica has been taken over by #TeamValor, no complaints here! #PokemonGO https://t.co/jHlvAM2ybp","Utica, NY",False
3784,Ameris202,3079283780.0,@TheJovenshire Team Mystic and Team #KumbaYaaas,"Timberwood Park, TX",False
3785,thecantuview,600711737.0,#Instinct  #TeamInstinct,"Pearland, TX",False
3786,Chipotlayyy,2987720222.0,"I know no king but the bird in the North, whose name is Articuno #TeamMystic","Garden Home-Whitford, OR",False
3787,Andrew00m,1641961710.0,@urealms and now they just jumped a fellow team Valor member! https://t.co/20awnq96eI,"Village Green, PA",False
3788,CrimZhu,91563160.0,"Team instinct is kinda minority here in SF, makes me wanna draw team instinct bara mascot guy. #PokemonGO #TeamInstinct","San Francisco, CA",False
3789,Andrew00m,1641961710.0,@urealms this is a disgusting amount of team Instinct! https://t.co/5EHQA73BIx,"Village Green, PA",False
3790,emilylutes,913528514.0,Jack chose team Valor,"Brentwood, CA",False
3791,MikeGThatsNice,935872016.0,"@Attack Team Valor or a punch to the kidneys, your choice 💥👊🏽","East Los Angeles, CA",False
3792,sqecialed,4199005454.0,it's all about #TeamMystic fucc you mean https://t.co/XY6MDf9W94,"Eagle River, AK",False
3793,the1andonlykow,3130574188.0,My dad chose team mystic before I could convince him too join. Like father like son I guess 😂 #TeamMystic,"California, USA",False
3794,mariiixo_,289148192.0,#TeamValor !,"Providence, RI",False
3795,__shea_,2722205616.0,Honestly #TeamValor  bc it's the only logical choice lol,"Oregon, USA",False
3796,larosegrant98,3828136913.0,Pokemon Team Mystic,"Hyson, NJ",False
3797,DarcyDoo76,48980925.0,#TeamInstinct #PokemonGO woot! https://t.co/eqpD5BkqzD,"Columbus, OH",False
3798,MarquetteGreene,4916579769.0,@Hotshirtshop team valor for the win!,"Syracuse, NY",False
3799,sass_attackkk,79784780.0,@aziz_azarr wow tru af #TeamMystic,"Portland, OR",False
3800,trigaynometry,46000039.0,@travisllee team instinct all the way bud,"West Bloomfield Township, MI",False
3801,_Berihune_adam,1648943952.0,@__ImNotReal__ @doozalltron @nateEli7 i wanted to be the blue but accidentally pressed team instinct,"Pickerington, OH",False
3802,brenguig,1102417070.0,I chose team Mystic because my cousin had an iguana named Mystic and he was a great lil green bean,"Pennsylvania, USA",False
3803,mrkhyaauu,484353307.0,#PokeGoMOA Let's go #TeamValor https://t.co/efry1jflSR,"Bloomington, MN",False
3804,DCab50,838352599.0,The fact that almost all of Texas state is ran by #TeamInstinct 😏👌🏽⚡️⚡️,"San Marcos, TX",False
3805,chelseaxnoell,1947567270.0,So I caught some cool Pokemon at medi park last night and I wanna go again tonight lol I'm so obsessed #PokemonGO #TeamValor #level13,"Amarillo, TX",False
3806,riley_mcgov,523488135.0,@GavinTheGOON @OG_GuateGuap213 team instinct are the kids at school who wear fedoras and smell like straight asshole,"Marion, IA",False
3807,jana_steals,16495116.0,"My avatar is hot :). #PokemonGO #TeamMystic. Don't judge, I'm on vacation today. https://t.co/vpBEmaEmNY","Florida, USA",False
3808,JakeBotV2,40135659.0,Left the house searching for that Jolteon #TeamInstinct but came up with a beefy Machoke and a new Persian as well as a big gulp. Nice walk.,"Long Beach, CA",False
3809,Bracat_,575729987.0,I'm not taking anymore applications for friends who are on team valor bye.,"Michigan, USA",False
3810,__ImNotReal__,2994388955.0,"@_Berihune_adam @doozalltron @nateEli7 lmaoo, step ya game up...y'all team valor right 👀","Valley, AL",False
3811,mace_up,140215178.0,Sucks having to lose friends but if you ain't team valor I can't fuck with you,"Beloit, WI",False
3812,Mysticknotwork,60870075.0,MG siting. It that time of year when the cool cars come to town #mystic #downtownmystic #ct… https://t.co/8tfg3Klc8n,"Mystic, CT",False
3813,mikesuszek,15464301.0,So one of my favorite burger places here also happens to be a #PokemonGO gym. And now it's being run by #TeamInstinct. Training time!,"Milwaukee, WI",False
3814,celestia6,25936883.0,My friend found this in our Pokemon hunting grounds. Go #teammystic @ Tualatin Lake Of the Commons https://t.co/oJWNxaem8o,"Tualatin, OR",False
3815,_raichuz,1099592750.0,Join Team Valor so I know it's real,"Michigan, USA",False
3816,____s_cruz,7.005240014251254e+17,"Fuq u mean, team instinct mobs foomf  https://t.co/dmfXF1FEYO","Jurupa Valley, CA",False
3817,HectorStrange96,850254486.0,Caught a mothafucking koffing at tacos el gordo 😂😂 #fuckyeah #teamvalor https://t.co/FxmezoqUll,Tacos El Gordo,False
3818,louii_gee,2466442010.0,Team valor ese @udeude76 https://t.co/aCM9HYIrc5,"La Mirada, CA",False
3819,Harlem19therare,28180681.0,@PokeWizardCali #TeamInstinct,"Modesto, CA",False
3820,hiker_mp,4761023491.0,I see them everywhere! #pokemongo #teamvalor @ California State Fair https://t.co/whfF9qIXq5,"Sacramento, CA",False
3821,JCuellar06,2200605212.0,Fuck I'm team instinct💀 https://t.co/4eXKvL2b6s,"Fort Worth, TX",False
3822,cameronschafer,52246358.0,#TeamValor #PokemonGO @tacobell https://t.co/HL4BmCkhWM,"McKinney, TX",False
3823,laurentelli,2935398185.0,what did team mystic do to everyone😭😭😭,"Florida, USA",False
3824,Mblizada,63626915.0,Any team valor people? Come to harada gym is at 8 two people need to drop their Pokemon,"Eastvale, CA",False
3825,irvingleija8,2540411796.0,Team Mystic 🔵😏,"Alton, TX",False
3826,LemonWatercolor,1455645582.0,"I go to Fedex every week to fill orders, but today I made friends with one of the workers because we're both #TeamMystic! Thanks #PokemonGO","Overland Park, KS",False
3827,mir_salg06,1626126536.0,Me and the little brother are team instinct. We like being the underdogs 🤘🏽lol.,"Grandview, WA",False
3828,TeamMysticAUSTX,7.519757181840384e+17,Now Trumps campaign is using Pokemon go as well! https://t.co/jLoQ9YQROn #TeamMystic #PokemonGO,"Texas, USA",False
3829,respecttheho,4746329720.0,@khrissux lmao met a friend level 21 team instinct he brazzy! We gonna take over,"Lakeland Heights, TX",False
3830,JRiosOfficial,1437576523.0,Lmaoooo #TeamMystic hawmie https://t.co/4cQHk0KNtC,"Lancaster, CA",False
3831,tdfuller54,2437887127.0,Come on #TeamInstinct we need to pick it up and represent #TAGC16 ...,"Florida, USA",False
3832,JaredHerlihy1,4064209454.0,Team Valor 🔴,"California, USA",False
3833,_ImTheAnswer,98424110.0,Zapdos smacking Moltres and Articuno you dumb if you not Team Instinct,"Henderson, NV",False
3834,ashleeybrii,178074593.0,When the guy came running through tamp screaming team mystic.... @MessiahRoderick @TristanBenoit @kelseyb0701  https://t.co/nBiQHIramJ,"Louisiana, USA",False
3835,miriam__rueda,36574460.0,@_soyfiesta everyone is team instinct,"Santa Monica, CA",False
3836,respecttheho,4746329720.0,@khrissux #TeamInstinct,"Lakeland Heights, TX",False
3837,matakeMike,3452785223.0,No way #TeamMystic ALL THE WAY https://t.co/vfPCSgdz0l,"Normal, IL",False
3838,Shufox,61263171.0,Went to gamestop to pick up the new Monster Hunter. The clerk and three other customers were Team Instinct. MY SECRET GATHERING PLACE...,"San Diego, CA",False
3839,mir_salg06,1626126536.0,Finally made a decision. Team instinct!! 😎,"Grandview, WA",False
3840,SladeGlenn,1353376609.0,So I was added to a group message made up of random people who play PokemonGo who are on team mystic (blue)...,"Spartanburg, SC",False
3841,714Davidc,1962119395.0,Team Instinct,"Surprise, AZ",False
3842,MaierWilliam,586841233.0,#TeamValor https://t.co/UavTa78h48,"Michigan, USA",False
3843,zolliebarefoot,3019938612.0,When you're sharing a gym and both on team mystic with your younglife leader @ White Memorial… https://t.co/RKImVmrdgv,"Raleigh, NC",False
3844,_ImTheAnswer,98424110.0,@PokemonIife Zapdos is literally the best out of the three so it makes no sense for people to make fun of Team Instinct,"Henderson, NV",False
