,latt,location,long,multi-team,screenName,sentiment,text,userId
1167,,"Poughkeepsie, NY",,False,MadMike4883,pos,@omgitsjen and everyone I've talked to on #TeamValor has Charmander,10999012.0
1168,,"Johns Creek, GA",,False,MikeMullen87,pos,@BlakeRT0803 and I will conquer all gyms that are not Team Valor! The red is in our blood. (No pun intended) #PokemonGO,615336268.0
1169,,"Houston, TX",,False,MSPTHEONE,pos,@Rhymestyle @AfroSenju @zZToastie @SeeReax @Thundershot75 @OmegaProYT who out representing Team Valor? Team Valor 4 Life 🤘🏼,351236750.0
1170,,"Reading, PA",,False,sky_lovez_candy,pos,#TeamMystic #PokemonGO #WeNeedHarryPotterGO #WorldEmojiDay,3312155398.0
1171,,"Silver Spring, MD",,False,ShinySableye17,pos,"I was talking with an old friend yesterday, and he's on Team Valor.

He's too far gone to be saved. https://t.co/m1zaAYFOwg",3037838837.0
1172,,"Georgia, USA",,False,edjeddy,pos,Slick feel like I took the fattest L for choosing team mystic,543740180.0
1173,,"Jacksonville Beach, FL",,False,braddenten,pos,"@calvin__nguyen I thought I knew who my real friends were, but when you picked instinct we became best friends ❤️ #INSTINCT 💯💰",313969476.0
1174,,"Chicago, IL",,False,KGsoundz,neg,Team Valor is rude af,2591615923.0
1175,,"Arkansas, USA",,False,vinniesmommy11,pos,@Kootra you should totally buy this outfit!! Even the leggings!! Lol #meow #pizza #tacos #TeamInstinct 👍😁🍕💛 https://t.co/NlVlRlfrCa,3815633441.0
1176,,"Medford, OR",,False,Danyelle_Milam,pos,#TeamMystic https://t.co/s1kBBHiS0D,1626138726.0
1177,,"Tallahassee, FL",,False,angelinajolii_,pos,#TeamMystic,2732122257.0
1178,,"Cincinnati, OH",,False,GreenRayshell,pos,Yesterday was a fun day #cincinnati #pupcrawl #PokemonGO #pokemongo #cincinnatileague #TeamInstinct https://t.co/Iw2Hoj8kNs,7.44139019215315e+17
1179,,"Winchester, NV",,False,SplicedHelix,pos,@Chaotic_Defiler #TeamValor,2468589985.0
1180,,"Los Angeles, CA",,False,me_iamanthony,pos,I took over a gym #TEAMVALOR Gang gang gang 🤘🏼🤘🏼🤘🏼 https://t.co/Cd7ZI9r4Yv,297048035.0
1181,,"Jesup, GA",,False,sparklegurl912,pos,How's everyone's Sunday poke hunting going?? I earned another metal!! 50+ regular type Pokemon! Level 7 currently #teamValor,7.537136283737457e+17
1182,,"Texas, USA",,False,jhumphries77,pos,#TeamValor,2228744485.0
1183,,"Fort Worth, TX",,False,trulybrewcrew,pos,@lexirexxi @LucasLimee TEAM VALOR 💯,3159641658.0
1184,,"Arkansas, USA",,False,StevenTEnglish,neg,PSA: Cersei Lannister is on Team Valor. Take action accordingly.,115770292.0
1185,,"Santa Barbara, CA",,False,thelasthippiexo,pos,That's why I'm team mystic &amp;&amp; already evolved my eevee into a Vaporeon ... #TeamMysticalltheway #PokemonGO  https://t.co/3gnuXmz7pK,3284905380.0
1186,,"Richmond, VA",,False,indiastroker,pos,"I'm back in Richmond, all are welcome to join me in after-dusk Pokemon hunting and team Valor turf wars",2923759625.0
1187,,"Rock Island, IL",,False,LHaskill,pos,"You're right, we only donate to other members of team valor, we must keep the bloodline pure https://t.co/jKWnOu22a4",1332358650.0
1188,,"San Francisco, CA",,False,adamhjk,pos,@robynbergeron @mattstratton @chef you let your kid do it. Team mystic it is. :),13682312.0
1189,,"Ewing, NJ",,False,chrlesnchrge,pos,#TeamMystic https://t.co/ATiROWavzy,36706394.0
1190,,"Los Angeles, CA",,False,skydart,pos,"TEAM VALOR RULES
https://t.co/XxQlbsn5Fg https://t.co/9SPS59TuDE",14111650.0
1191,,"Los Angeles, CA",,False,LCalPlayz,pos,@Theravinequeen team mystic FTW!,7.037248288769311e+17
1192,,"Kankakee, IL",,False,MadDragonFury,pos,These will never get old. #TeamValor https://t.co/WyMIcLKzV4,438038595.0
1193,,"Kansas, USA",,False,Its_The_Oreo,pos,@loganf27 Cool just stay #TeamMystic,4658815400.0
1194,,"Louisville, KY",,False,em_wolff,pos,My entire family is team mystic lol,991769172.0
1195,,"El Dorado, KS",,False,Its_The_Oreo,pos,@loganf27 No we can't go hunting now #TeamMystic  FTW,4658815400.0
1196,,"Nevada, USA",,False,Philld0e,,@Billytriforce ofc my only ginger friend picks team valor lmao,444270455.0
1197,,"Kansas, USA",,False,Its_The_Oreo,pos,@loganf27 YES FAM YES #TeamMystic,4658815400.0
1198,,"Newark, OH",,False,freedobandeedo,pos,Team instinct https://t.co/rQsRKZhtpb,3430956520.0
1199,,"Mesquite, TX",,False,attackonrissa,pos,@osca_rito94 and I about to mob at White Rock #TeamInstinct ⚡️,413509624.0
1200,,"Cushing, OK",,False,baileyharmon_,neg,my mom chose team instinct. smh I'm disowning her,1664328714.0
1201,,"Fish Hawk, FL",,False,soradtoosad,pos,#TeamInstinct 💛 https://t.co/E7toR7oQSz,2528364845.0
1202,,"San Diego, CA",,False,marcluscious,pos,@DJGammer YASSS 😭😭😭😭 Team Mystic for life,51009706.0
1203,,"Deer Park, TX",,False,fvmous_skye,pos,#TeamValor https://t.co/mikYGmWVGV,2853842749.0
1204,,"Indiana, USA",,False,merchomaya,neg,If you're on team valor you're dead to me,3548006957.0
1205,,"Florida, USA",,False,HLCarle,pos,"@CSquared1709 Your wife is #TeamInstinct , happy anniversary btw , love you https://t.co/88pthfAQEK",197094493.0
1206,,"Virginia Beach, VA",,False,RockAnnneRoll,pos,A Pokemon go love text. #teamvalor #pogo https://t.co/oe2eRwwrbd,144889761.0
1207,,"Gladstone, MO",,False,ldouthit,pos,@chaurjacobson I am #TeamRed ! Love the energy &amp; engagement of ALL ages w/ #pokemonGO,14443586.0
1208,,"Trumbull, CT",,False,claytonmcoelho,neg,team instinct ruined bpt they all scrubs,21581114.0
1209,,Dick Nichols Park,,False,KheeFunkAdamski,pos,Repping #TeamInstinct despite the server issues @PokemonGO_ATX https://t.co/HkSonv2r7t,596782619.0
1210,,"Bradenton, FL",,False,DannieJ312,pos,5 Things To Know About #TeamInstinct https://t.co/lQwkkeQZKi,1684618488.0
1211,,"Pennsylvania, USA",,False,me_not_you06,pos,When you are writing about a possession for your English paper and you use pokemon red for ur topic from the gameboy days....#teamvalor,737669280.0
1212,,"Englewood, CO",,False,blakkestshaft,pos,@JustHannah19 @System_18 @DenverGamer @Hesson9 OMFG!! This guy is the TRUTH!!!🔥🔥💪💪 #TeamInstinct #SparkMovement #PokemonGo,7.511169282786386e+17
1213,,"Lynchburg, VA",,False,DrBailess,pos,@NVaderZimm make 100% site they're team valor first!,512837598.0
1214,,"Torrance, CA",,False,clexadakru,pos,Heading out for a walk. See ya later! #PokemonGo #TeamMystic,480195484.0
1215,,"Massillon, OH",,False,bnailey0920,pos,#teamInstinct,1297375716.0
1216,,"North Carolina, USA",,False,owensolivia5,pos,@Matt_Cooke98 team Valor for life,965414437.0
1217,,"Columbus, OH",,False,ocelittlest,,@choromatsuri I think everyone is mad at team valor in a fake way lol.,19956229.0
1218,,"Olive Branch, MS",,False,itsbeamer_,pos,Team Mystic!!!,237023284.0
1219,,"Holmdel, NJ",,False,obstinatedenial,pos,@RivalDiaz #TeamValor,1588741922.0
1220,,"Manhattan, NY",,False,kaitGAY,pos,Squad #TeamMystic #PokemonGO https://t.co/yvgV19U0MZ,18149194.0
1221,,"Quincy, MA",,False,VeryMuchABear,neg,Team instinct? More like.... Team In-STINK,1625857525.0
1222,,"Quincy, MA",,False,VeryMuchABear,neg,Team Mystic? More like.... Team My-sucks .....,1625857525.0
1223,,"Nevada, USA",,False,Philld0e,neg,"I've run out of memes for today so here's my daily ""team valor sucks eggs"" tweet",444270455.0
1224,,"Plymouth, MN",,False,srosier20,pos,#TeamMystic,56018068.0
1225,,"University Park, TX",,False,TheOreoAdmiral,pos,"Tip #7: If you not at level 5, pick #TeamMystic. They're clearly the superior team tbh",41198686.0
1226,-122.67885503,"Portland, OR",45.51910962,False,wootangworld,pos,#pokemongo #pokemon #pikachu #gogetthem #teamharmony #teamvalor #portland #downtownportland #pdx… https://t.co/CwoanYeGQI,42501608.0
1227,,"Queens, NY",,False,daicydisaster,pos,LOLOLOLOLOLOLOL #TeamMystic https://t.co/a20DEiKhCJ,55672008.0
1228,-122.67931009,"Portland, OR",45.51891716,False,wootangworld,pos,#pokemongo #pokemon #pikachu #gogetthem #teamharmony #teamvalor #portland #pdx #downtownportland… https://t.co/Q4RGyvauWd,42501608.0
1229,,"Quincy, MA",,False,VeryMuchABear,neg,@ the team mystic guy walking around with TWO PHONES trying to swipe my gyms: 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,1625857525.0
1230,,"Clarksville, TN",,False,quinn__sorensen,pos,@JayPypes @mcscruffles @theerinbolton @BA_Ross #teammystic,4843768395.0
1231,,"Sparks, NV",,False,Calmdown_hood,pos,#TeamValor  https://t.co/A7LCOeOaUE,175252286.0
1232,-82.65066177,"South Carolina, USA",34.74298125,False,happibattweets,pos,#TeamValor #Level9 #PokemonGo #PokemonGoAddict  #TeamValorForLife #TeamValorRules @ The Happi… https://t.co/CNutpxGSsi,802750.0
1233,,"Hunters Creek, FL",,False,FarisfromDisney,pos,Daily Motivation. #PokemonGo #TeamValor https://t.co/DtNDzfcS2M,464894732.0
1234,-121.74018999999998,"Antioch, CA",37.96265,False,idris_longm,pos,"Gym leader, gym master! #pokemongo #pokemon #gottacatchemall #teammystic #arcanine @ Barnes and… https://t.co/ajVO2QXanW",2290484905.0
1235,,"Southgate, MI",,False,totallynotgina,,I AM SO SORRY TEAM MYSTIC. https://t.co/8rcMhWiJPh,343809963.0
1236,,"West Babylon, NY",,False,JayySoWavyy,pos,Team mystic slander will not be tolerated.  https://t.co/O1NKfnF1dL,2639654477.0
1237,,"Kendall, FL",,False,Kittenthehut,pos,Crappy selfies are what I live for! Let's go get some gyms and run some miles boiiissss 👑✨ #TeamMystic https://t.co/4n7sSYofws,846241476.0
1238,,"Edmond, OK",,False,KissChelleV,pos,#TeamValor is the best team.,44467060.0
1239,,"Tennessee, USA",,False,CossColton,pos,If you ain't #TeamInstinct ⚡️ I prolly don't fwy 😂😂,2840474180.0
1240,,"Corpus Christi, TX",,False,sugggyj,pos,#PokemonGO #TeamValor https://t.co/1SReknWqNE,2528811691.0
1241,,"Kokomo, IN",,False,bbowley73,pos,#TeamInstinct,2705100698.0
1242,,"Mayagüez, Puerto Rico",,False,BoNinoska,pos,#TeamMystic 💪🏻💙❄️ https://t.co/mj5C0pGwS5,3292864765.0
1243,-73.87387812,"Queens, NY",40.74293196,False,OMGitzbeko,pos,Meowth doing some laundry. #pokemongo #meowth #teamvalor @ Rong Laundry https://t.co/iK7z1dxa91,69726641.0
1244,,"Georgia, USA",,False,IamJoshLombardi,pos,"High walking around the cemetery catching Pokemon, hatching eggs, and racking up at these #pokestops #TeamValor",123011302.0
1245,,"Illinois, USA",,False,Tha_Gary,pos,Update #TeamValor https://t.co/g2mVQMRfvt,42809848.0
1246,,"Virginia Beach, VA",,False,MikhailVargas,pos,All the gyms on the VA beach Boardwalk are #TeamMystic,2964279975.0
1247,,"Abingdon, VA",,False,ryab69,pos,My #Instinct buds and I painted the town yellow yesterday,115797596.0
1248,,"Trumbull, CT",,False,DarrylHouston,pos,Sending prayers for Baton Rouge #BatonRouge #TeamBlue,18250694.0
1249,,"Fort Mill, SC",,False,Cluckie1296,pos,Hell yeah team mystic for life  https://t.co/MWHspvbfTJ,251774940.0
1250,,"Cheektowaga, NY",,False,hey_there_lyssa,pos,@horusblades I'm Team Valor but we can still be friends haha✌🏼️😁,59553619.0
1251,,"Del Rio, TX",,False,chellymackk,pos,@kurtisd14 @Cwalkrrrxox @C1nCityyyy I am 🤗 Team Valor!,770931517.0
1252,,"Hometown, IL",,False,tommyomalley98,,I hate being on team instinct 😭,538272454.0
1253,,"Emeryville, CA",,False,EspirituIan,pos,#TeamInstinct https://t.co/eKQuLjvAhy,824096912.0
1254,-73.835534,"New York, USA",42.68934915,False,anniahilator,pos,#teamvalor🐾 @ Kanto Pokemon League https://t.co/mW5ko6UF24,604066163.0
1255,,"Parma, OH",,False,emilsamalot,pos,Where all my #TeamValor at ???,486872054.0
1256,,"Miami, FL",,False,GIRLTANIUMPOWER,pos,@ChristineWalke1 I've won a gym but it was only temporary though. Team Valor all the way for me! https://t.co/DUQTmmvLBr,1942583168.0
1257,,"Collegeville, IN",,False,dontmakemespass,neg,@_CoolStoryCori I fucks with you cause u team instinct,2953974610.0
1258,,"North Carolina, USA",,False,Meospseo,,"@_RosaIina First Keemstar joined Team Mystic, now this",3820038683.0
1259,,"Danbury, CT",,False,TheMickeyAdolph,pos,When your wedding ceremony is a PokeStop. #lisonwedding #PokemonGO #TeamMystic https://t.co/LSEYXDuM1J,20266368.0
1260,-74.36529,"Tuckerton, NJ",39.57885,False,Bobby_Hakes,pos,Some of my higher level #pokemon. I got some eggs about to hatch as well. #pokemongo #teammystic… https://t.co/cizjsVvwr0,3918443865.0
1261,,"Manhattan, NY",,False,wilberttheowl,neg,WTF GRACE IS TEAM VALOR WE CANT BE FRIENDS ANYMORE,4896652534.0
1262,,"Rosemont, IL",,False,WrightABook,neg,Truly disheartening to see that team valor has a grip on a majority of this part of the city.,431028872.0
1263,,"Michigan, USA",,False,stevenromolino,pos,@Eyhesmine #TeamMystic,2352379908.0
1264,,"Manhattan, NY",,False,GioTarraf,pos,I dedicate this medal to everyone hating on #PokemonGO. #TeamMystic https://t.co/eqXHBBMZnX,18627392.0
1265,,"Modesto, CA",,False,catherineeee18,pos,I make #TeamMystic look good😌,2349368898.0
1266,,"Streator, IL",,False,samsgotham,neg,HolyColt needs to leave this town. He's the only reason Team Valor has like every gym. No life sob.,797311195.0
1267,-117.3691406,"Riverside, CA",33.9550781,False,guitarmanmatt,pos,"Church, a pokestop, a gym controlled by team valor, AND free ice cream?! You know what to do.… https://t.co/iP8mgjNJy8",16549082.0
1268,,"Philadelphia, PA",,False,FaithfulMir,pos,@ShaquilleHoNeal sure if your team instinct,2877499697.0
1269,,"Washington, DC",,False,KSlay300,pos,You're invited join the group 'Team Mystic DC' on GroupMe. https://t.co/7nVGg2Ok8s,473076307.0
1270,,"Sioux City, IA",,False,CosplaymoonLuna,pos,#TheRunnerSweepstakes Winter is coming #TeamMystic #TheRunner  https://t.co/OR9IWP4RVE,3520312939.0
1271,,"Wyoming, USA",,False,RamiroTito,pos,@GoTeamMystic go team mystic. But don't mix it with Donald trump.,733333609.0
1272,,"Reading, MA",,False,GreenEyedZeke,pos,@sheilamakegames @joshharrison I'm going to dye mine red in honor of #TeamValor.,2434145208.0
1273,-74.43007248,"East Brunswick, NJ",40.40311365,False,KristinTangel,pos,"Finally got the closest gym to home! #pokemongo #teamvalor (@ Dideriksen Park in East Brunswick, NJ) https://t.co/Va02QxPM6d",62535636.0
1274,,"Virginia, USA",,False,Zach_Wallen,neg,Team Valor is officially trash. https://t.co/52CKKJGmVR,4928679941.0
1275,,"Indianapolis, IN",,False,T0k3nGaming,pos,"This morning I evolved/powered up Pokémon, leveled up to 11 and caught a Tauros afterwards. #PokemonGo #TeamValor https://t.co/fCj6gp4cX3",3909477192.0
1276,,"San Jose, CA",,False,_bonitamica,pos,#TeamValor,48821036.0
1277,,"Manchester, VA",,False,PensfanRVA,pos,"@not_swct @jdamburn @PaulNotar @swct_brokenname  gym is team instinct!  Level 6, 8 &amp; 21 are in it. Gym level 3 #PokemonGO #Farts #TeamFarts",111371431.0
1278,,"Ann Arbor, MI",,False,231JohnLee,pos,@ChrisSpags Team Instinct!,807602503.0
1279,,"Virginia, USA",,False,patdragon2068,pos,All of #Newmarket is blue! Go #TeamMystic #PokemonGO,1669462435.0
1280,,"Ohio, USA",,False,peytriot,pos,@TheSaiyanHagan AYYYY TEAM MYSTIC!!!! alright dude lets get it,128402346.0
1281,,"Wesley Chapel, FL",,False,IanFloress6,pos,Happy birthday @jason11soccer ! Hope you have a good one homie. #TeamInstinct 🎉💦😩 https://t.co/H2n0JyQgFg,2721387579.0
1282,,"St John, IN",,False,BrianOchoa,pos,@Neith_is_here @markiplier Team Valor is the only team that matters! 😁✊,22199136.0
1283,,"Geneva, OH",,False,brandon_delia44,pos,I'm on team mystic but I don't really know what that means lol,326529299.0
1284,,"Las Cruces, NM",,False,sw0rdArt_LoL,pos,Team mystic will own cruces soon ;) and rid this place of all the filthy bandwagon casuals,170715178.0
1285,,"Romeoville, IL",,False,RoyalWoolfolk,pos,Team Valor all day 🅱🅾🔴❤️ @HuntERSAmoY  https://t.co/zlyf5HSTkq,2264961992.0
1286,,"Round Lake Park, IL",,False,JamMonda,pos,@Windex331 WOOP WOOP TEAM MYSTIC,4852332316.0
1287,,"Seattle, WA",,False,Killabrez,pos,The new addition to gang signs. Thus began the decades long nerd war or the 21st century #teammystic #POKEMONGO  https://t.co/7cK6eMYYAL,604680044.0
1288,,"Philadelphia, PA",,False,angelo_kv,pos,@etherealxyz do i need to show you my team valor i.d?,488973888.0
1289,,"Grand Rapids, MI",,False,TheKohn,pos,#TeamInstinct #BestTeam #TeamYellow #PokemonGo https://t.co/7HJaPYBJub,21504964.0
1290,,"Woodstock, GA",,False,sarah_hill97,,SOS! How do I switch Pokémon teams... Hillary Clinton is team Valor.,594042967.0
1291,,"Montgomery, AL",,False,peytondelaneym,,WHYYY I WOULD’VE EXPECTED TEAM VALOR https://t.co/EmUSdys9PM,2756104677.0
1292,,"Burnsville, MN",,False,NOuse4Username7,pos,@KatieGorycki ah okay. Makes sense. I picked yellow because everyone else seemed to be blue or red. #TeamInstinct #PokemonGO,466778850.0
1293,,"Texas, USA",,False,TeamMysticAUSTX,pos,Morning y'all let's take as many gyms as possible. Don't forget to send a photo as proof so we can all see your victory is true #TeamMystic,7.519757181840384e+17
1294,,"Georgia, USA",,False,Milo_is_senpi,pos,#PokemonGO #TeamInstinct,7.261696184490885e+17
1295,,"Cedar Park, TX",,False,robloxian96,pos,"#pokemon #pokemongo #wallpaper 
https://t.co/dphSgBJXfu
#iFunny #TeamMystic https://t.co/8bHZ8kJVry",2262212310.0
1296,,"Brownsville, TX",,False,MsBinxt,pos,"@TeamMysticPGO Yoo already know, we're the best. #TeamMystic 💙 https://t.co/7vRxTEoEem",612872292.0
1297,,"Portland, OR",,False,stichboy,pos,Team instinct https://t.co/ijkIwXrKTo,37862279.0
1298,,"Baltimore, MD",,False,OMG_ItsKhairy,neg,"@DeeTheSage @BMDontCheat 

Yal trash fuck #TeamInstinct https://t.co/wkgJtpsSDJ",309922057.0
1299,,"Baltimore, MD",,False,OMG_ItsKhairy,pos,"@BMDontCheat 

#TeamMystic https://t.co/iMuXVIF1ZL",309922057.0
1300,,"Austin, TX",,False,Braddock512,pos,"Gonna do 2 hours of work then go for a Poke-walk since my wife thinks it's ""wasteful"" to drive to busier Pokemon areas. She's not #TeamValor",162492285.0
1301,,"St Paul, MN",,False,TeamMysticMSP,pos,"Great morning to have an early morning workout, start a hunt and take down a gym
#teamMysticMSP #teamblue https://t.co/S80YOtEb1p",7.539477498846618e+17
1302,,"Massachusetts, USA",,False,PenisBearCats,,For everyone who's Team Mystic just let this soak in for a bit https://t.co/VrNRyrDk8z,730918777.0
1303,,"Enterprise, NV",,False,craigly1234,pos,@TeamMysticPGO two cool catches on the Las Vegas strip last night 😌 #TeamMystic https://t.co/9aTgjVdBM5,626532188.0
1304,,"Lowell, MA",,False,N_Vergak,pos,I GOT SWINDLED INTO TEAM VALOR BY A BUNCH OF 12 YEAR OLDS AND I AM ASHAMED,16393971.0
1305,,"Sterling Heights, MI",,False,hybridmongoose,pos,My strongest so far haha watch out #TeamValor is coming for you :) https://t.co/1hqDfO1H1q,3013856166.0
1306,,"Illinois, USA",,False,S0FTERSIN,pos,@reririx I am on #TeamMystic. 💙 #PokemonGo #Pokemon #TeamBlue https://t.co/htPDzL6F7w,160001035.0
1307,,"Illinois, USA",,False,S0FTERSIN,pos,@justin57754YT I am on #TeamMystic. 💙 #PokemonGo #Pokemon #TeamBlue https://t.co/h4Nt9F5XoL,160001035.0
